User_Id,Place_Id,Place_Ratings
2348,39,4.5
4971,37,1.3
2843,16,1.6
2709,41,1.5
2940,39,4.6
2932,17,4.6
2884,11,1.1
773,39,3.3
1576,32,2.9
1854,26,3.1
2099,27,1.8
3562,39,3.1
4200,21,3.0
4453,25,1.7
798,31,4.0
2718,32,1.3
4527,33,2.8
3944,12,1.1
4305,22,3.0
2165,19,1.2
1702,14,2.6
3186,35,4.2
347,8,1.8
3701,41,4.7
4127,14,3.9
507,25,2.4
3008,26,1.6
145,18,4.2
3546,7,1.9
1291,2,1.8
4159,18,4.6
1526,35,3.6
913,36,3.1
4888,38,3.4
482,28,1.5
1346,30,2.9
673,13,2.1
226,29,1.7
431,23,3.6
3272,34,4.0
4808,37,1.2
2373,12,4.4
900,29,3.3
4034,18,1.3
2384,34,3.2
1217,10,3.1
1501,19,1.1
3969,26,1.9
383,9,1.5
992,11,2.5
4313,6,4.7
4709,20,2.1
198,13,2.6
4617,17,2.4
4755,7,2.0
4998,21,2.5
2010,15,2.5
1158,21,3.8
2874,26,1.1
3370,1,4.7
709,32,2.1
2708,29,4.3
4000,36,1.7
1525,7,4.7
178,36,2.5
2310,29,2.3
1423,22,3.3
856,3,1.1
2564,35,3.6
3035,4,2.5
3873,40,2.5
2712,19,1.8
3141,10,1.8
346,4,2.0
1981,34,1.9
2075,21,1.5
2257,15,1.7
1635,25,2.2
3448,12,4.3
1669,1,1.7
2155,32,4.9
23,36,3.6
2904,1,5.0
3494,26,4.9
451,11,3.6
1322,27,2.0
406,19,4.6
138,18,4.4
3718,29,2.4
4377,24,2.2
2482,18,1.1
4067,16,4.9
1794,20,1.8
4276,31,2.4
4954,3,3.4
448,28,3.2
56,25,3.2
4128,38,2.1
121,29,1.2
2007,8,4.2
1415,24,3.4
1184,9,2.1
1007,19,1.1
1081,9,4.7
112,27,4.6
3703,6,2.6
1199,1,2.6
3466,9,4.8
1907,35,1.5
4986,32,3.8
2595,1,1.1
633,25,4.2
2294,23,3.5
74,40,3.7
3482,5,2.8
1778,10,2.3
545,23,4.8
3122,13,1.3
2021,2,3.6
2499,41,2.9
20,28,4.3
140,17,3.4
3135,7,2.8
3455,9,2.2
3322,30,1.1
560,14,4.8
1356,5,2.0
1119,18,4.5
2769,1,4.7
4271,33,3.6
4640,26,2.7
612,30,3.1
921,33,1.7
3550,3,4.4
808,32,1.0
408,26,3.5
3309,32,4.9
2371,22,4.8
227,9,2.1
2607,25,3.9
1451,8,2.2
4781,19,4.1
259,10,4.1
268,5,1.4
2364,38,4.3
4063,14,3.5
4184,18,4.7
4460,12,4.5
829,22,4.3
785,8,3.5
4070,22,4.3
4706,26,1.1
2457,34,2.9
4912,5,4.2
727,25,4.6
989,32,2.0
3354,23,3.3
4353,33,1.6
2935,19,2.0
3143,3,4.7
1413,17,1.7
2702,21,2.0
843,34,3.8
3334,10,3.7
4317,21,3.6
1252,4,2.8
3320,19,2.9
4348,13,3.5
1717,4,3.0
712,9,4.3
1683,5,3.7
1972,39,1.3
4732,4,4.4
377,15,2.1
553,23,3.4
2133,29,2.6
1059,9,3.6
166,26,3.9
1150,1,3.4
2587,7,1.8
20,2,1.8
3008,9,3.4
1387,23,2.1
598,1,3.9
452,39,4.5
1712,23,5.0
4726,32,1.1
2417,39,4.3
1451,16,2.3
3327,29,3.7
2182,16,1.3
1942,31,1.8
4527,2,3.6
2072,5,3.6
780,35,1.9
1015,26,2.5
2953,30,3.1
2379,22,1.5
2366,13,3.0
481,2,2.9
1592,4,4.3
4075,30,3.6
417,5,2.8
4306,6,1.6
1400,16,3.3
4574,13,1.2
3449,17,1.8
122,1,2.7
3421,4,4.5
1941,17,4.6
968,16,4.6
3989,22,4.1
92,14,1.1
1589,39,3.7
747,25,3.8
1789,19,2.1
3591,33,4.1
488,19,2.2
361,41,1.3
1006,36,3.5
2489,39,4.8
2696,9,1.3
1943,8,3.8
4420,26,1.4
3701,1,4.0
4887,39,1.4
1735,30,3.0
4046,25,1.8
3359,39,3.0
4251,34,2.0
1875,11,4.7
1507,5,4.8
1625,16,1.0
1834,35,3.9
4513,23,1.9
314,21,4.3
4247,12,1.4
4795,8,3.5
633,24,1.5
950,10,1.2
1965,5,1.2
1836,8,2.8
4824,23,1.3
2955,17,4.7
333,8,5.0
4321,18,4.2
3473,25,3.5
3109,36,3.0
4652,14,3.1
2700,38,4.1
1184,40,2.3
2420,34,2.7
4264,41,1.8
413,16,1.8
25,3,1.1
3081,41,2.3
3857,29,3.6
4833,25,2.5
216,27,2.4
1365,15,4.6
2502,25,3.4
4284,18,1.6
4050,1,4.1
2529,19,4.1
4216,7,4.0
2925,24,4.3
3906,11,4.6
502,21,4.6
4501,2,2.1
969,34,1.9
1950,34,2.0
3405,25,2.3
91,11,4.5
1706,31,1.8
3289,37,1.9
3694,23,3.9
4775,16,3.3
4054,19,3.5
833,22,3.1
4240,16,4.5
1514,24,1.7
4295,5,2.8
4905,15,2.5
4368,9,3.9
2360,11,3.9
3207,35,2.7
3875,18,2.6
2975,13,4.1
905,32,4.0
1838,39,1.8
881,19,2.6
87,28,4.7
1579,17,2.8
1443,10,2.6
2058,8,3.5
111,16,4.4
1248,32,1.1
1466,10,2.2
1236,28,3.6
1954,17,4.7
1644,13,4.4
4618,41,2.8
3839,14,1.8
728,39,4.8
3454,6,3.5
2083,30,1.7
2908,1,1.6
3702,35,2.2
2423,26,2.9
589,33,4.5
406,32,2.0
2575,15,2.6
4241,21,1.2
4952,19,2.4
1329,26,4.8
200,34,3.0
2571,39,2.7
2588,37,3.8
4838,14,4.2
228,7,1.1
534,3,3.9
4989,5,2.9
4934,32,4.9
345,9,3.9
293,11,2.8
4424,3,4.0
4419,7,4.1
1260,37,3.7
243,30,3.4
4786,6,4.2
234,30,2.3
794,28,2.7
1492,13,4.0
3156,37,3.8
2020,36,2.0
4520,5,3.0
2366,16,4.6
2864,34,1.6
1743,35,2.7
1467,30,4.1
2452,37,1.4
2605,12,1.6
2197,36,2.3
1092,2,2.2
2134,34,1.1
3009,38,3.3
225,10,4.5
1570,13,3.3
479,20,3.5
3214,8,4.9
2677,28,3.9
898,29,2.8
1857,28,3.2
1649,12,1.5
3103,16,1.3
4072,23,4.6
3263,10,3.9
3932,3,3.2
3402,18,1.5
1097,16,4.9
4809,3,4.5
514,21,3.3
3228,2,2.9
2875,40,1.8
1085,29,3.0
358,41,4.7
938,17,3.7
4805,24,3.5
3951,36,4.9
2491,15,4.5
2977,2,4.0
393,16,4.1
4169,27,4.2
1056,3,4.5
1539,14,3.6
1109,22,2.9
2030,12,2.8
1583,18,3.5
2114,18,1.4
536,34,3.8
1230,33,4.9
3329,33,4.7
13,40,3.6
1257,11,3.6
3145,6,4.2
4863,16,2.2
2988,24,3.2
3032,37,3.9
822,1,2.6
2378,28,2.5
1863,7,1.0
507,4,1.5
4806,32,1.2
2628,18,3.9
2768,9,2.6
4330,15,3.0
4952,30,4.3
585,16,4.4
4838,30,4.8
4307,4,3.9
3373,12,3.3
1105,38,3.5
438,15,1.8
4487,30,3.4
3786,19,1.2
4165,24,4.4
2481,24,3.3
4809,23,3.3
1332,41,4.1
56,17,4.3
3245,38,1.7
4230,41,1.6
3569,15,2.7
978,41,3.2
4372,36,3.8
1747,4,4.8
3607,24,3.0
1743,34,3.9
4491,20,2.3
2395,21,1.0
4344,5,4.4
1260,31,3.6
1414,22,1.4
3173,24,1.3
301,35,3.1
2787,14,1.2
4140,39,3.8
1697,38,4.1
1630,7,3.9
1999,28,4.9
1329,4,5.0
4543,40,3.6
4984,9,4.4
1016,16,1.9
3728,36,2.4
2891,4,1.1
4016,3,1.0
3463,15,2.3
138,6,3.0
2324,22,1.9
4522,19,4.9
3039,21,1.7
3817,27,2.9
1476,10,4.3
2369,15,3.0
806,37,2.5
3852,32,4.3
281,6,1.0
4186,28,1.5
2558,3,1.5
4077,24,3.8
1834,3,4.2
3934,12,3.9
2898,18,2.9
2826,5,1.7
4343,3,3.3
3688,29,3.9
258,30,1.9
2703,28,2.2
3565,5,2.3
1223,18,4.4
3038,25,4.1
3094,7,4.4
855,6,2.1
1264,31,1.7
3149,13,3.0
2951,11,1.5
316,7,3.2
980,8,4.7
2780,21,2.5
670,8,4.5
1435,5,4.2
1590,16,3.0
2797,24,1.2
3581,17,2.9
1344,10,3.2
3259,25,4.9
2996,26,3.4
1224,8,4.4
3165,1,1.4
1705,13,5.0
2617,8,3.8
2818,40,2.2
4241,39,2.1
3741,24,4.8
2116,33,4.9
1107,19,1.9
2589,6,1.3
2729,21,4.0
382,40,3.8
4482,1,3.8
341,4,4.6
259,30,2.1
3964,13,1.5
3390,41,3.4
954,8,1.4
4013,16,1.8
1815,15,1.1
1224,2,2.1
2419,40,4.0
2746,3,1.1
3858,35,4.7
1389,23,3.4
60,32,1.2
2267,27,3.6
665,28,2.1
936,16,2.7
3940,28,3.0
1327,28,2.4
514,3,2.7
2930,23,2.1
1552,1,3.5
3868,5,2.5
1870,3,3.1
4554,9,2.0
2157,41,1.1
4793,9,3.4
3198,28,3.2
2510,34,5.0
1547,5,3.0
2732,12,2.3
516,3,2.8
2737,10,4.5
4789,7,2.3
2807,10,4.8
788,23,3.9
2183,8,1.8
1958,9,4.7
2254,35,1.1
1593,6,2.9
2269,8,4.1
2198,23,3.1
4915,7,2.7
2499,19,1.2
1994,5,3.1
1783,12,4.0
3432,32,1.0
1551,14,4.2
3663,28,3.2
4199,29,1.9
3449,26,2.2
3768,5,3.2
3200,30,1.8
336,29,3.6
2959,34,4.6
4440,9,1.1
4503,29,4.0
1884,4,1.6
652,25,4.6
3486,27,3.0
4735,23,4.5
953,3,4.7
1116,8,3.6
3811,2,2.9
4210,1,3.4
4953,6,2.9
2913,2,1.6
1732,41,4.8
3747,26,3.0
1606,40,4.6
4162,39,3.5
4205,38,4.8
4702,22,1.9
437,2,1.8
1744,1,3.7
71,3,2.0
1460,11,2.8
2806,6,3.9
2101,3,2.3
2461,36,4.9
1954,35,3.6
2801,7,4.4
1749,1,1.7
2217,14,2.4
3297,39,2.2
925,18,1.5
3474,2,1.2
4546,12,3.8
2998,16,2.5
4837,39,3.7
3437,25,2.6
778,12,4.0
987,2,2.1
4208,16,3.4
1578,15,1.2
2727,2,3.6
4178,10,1.9
4740,14,3.4
2058,23,1.3
1897,24,1.9
1040,14,3.3
1116,7,4.2
4137,16,1.0
1010,27,5.0
3588,9,4.3
2840,41,1.9
2603,32,3.5
4604,36,5.0
4550,14,3.6
3273,34,2.6
1086,6,1.9
2418,7,3.5
4602,26,1.4
1426,13,3.6
828,4,2.8
4428,34,2.5
1953,4,4.7
144,6,3.0
2333,39,2.9
3573,15,1.6
1294,14,3.1
2639,22,3.5
2510,8,3.6
2991,12,1.8
4363,27,2.1
1170,7,2.4
1198,18,4.8
2292,31,3.9
1849,35,1.7
2432,34,4.8
561,35,1.5
2968,31,1.9
1365,38,5.0
2100,15,1.9
1227,20,4.9
4965,32,2.6
695,19,4.9
3396,24,1.8
3241,31,2.5
1398,6,4.7
3706,35,3.3
3717,15,1.7
4756,38,2.7
384,22,3.4
3414,22,1.5
2226,19,4.1
3997,28,2.9
4383,20,3.6
1680,10,1.3
4342,27,3.6
3416,5,4.4
454,28,2.8
2295,39,4.3
1114,12,1.6
1531,40,1.6
3524,17,3.4
551,22,4.7
2062,18,3.1
1956,22,1.2
2193,14,2.8
1683,35,4.4
4819,3,1.9
2862,27,2.2
3749,10,4.8
679,39,4.0
4554,10,3.5
198,13,3.4
4737,1,2.8
4486,13,3.1
2553,15,4.9
2763,15,1.4
190,38,3.9
1050,16,3.1
4986,33,1.2
3005,4,4.0
4200,3,3.8
25,32,1.7
1062,19,3.3
1409,5,2.0
1145,33,2.5
871,29,3.9
159,41,3.2
2997,11,4.5
1440,18,3.2
4787,9,1.4
2603,38,2.8
3423,4,2.3
3479,34,3.6
1446,40,1.8
4411,28,1.7
391,7,4.4
323,29,4.4
2961,4,2.2
2738,23,1.4
2287,10,2.7
3832,28,4.2
966,23,1.5
1796,15,3.0
2226,21,1.9
2101,39,4.5
2522,29,4.9
2620,19,2.7
2324,4,2.4
3182,37,2.6
2525,12,1.0
2742,34,1.3
4121,37,3.5
2468,13,4.9
3202,11,3.7
1755,2,1.9
4286,32,3.3
2679,28,4.2
933,23,1.7
2447,21,3.3
4971,4,1.1
4217,34,1.5
4314,37,1.7
1536,10,1.8
4706,24,2.5
424,9,3.5
1459,39,1.6
2616,30,2.8
1987,14,2.1
725,38,2.3
2472,32,3.4
2574,26,4.5
2844,33,4.2
196,27,4.7
1747,28,4.6
2332,37,1.0
1957,4,2.7
662,31,4.6
2232,8,1.2
4199,26,1.8
4972,4,4.8
91,38,4.6
2360,34,1.7
4915,22,3.7
2112,24,3.5
6,22,4.4
4660,39,2.9
2603,30,3.8
3328,10,1.0
4551,1,1.2
4196,30,5.0
4097,17,2.4
2748,10,3.3
828,9,2.4
740,37,2.0
510,21,3.1
791,3,3.8
829,41,4.1
4594,34,3.7
1006,2,4.7
1540,10,3.7
204,28,3.2
436,4,1.8
3078,19,4.2
1227,8,2.4
2354,41,1.3
2166,30,3.7
3961,9,2.3
242,25,4.4
3560,26,1.3
4522,41,1.7
1205,26,3.2
3602,2,4.8
2596,13,2.6
2326,25,1.9
2014,37,2.4
3425,8,3.8
3185,27,1.0
1559,41,4.4
4049,24,3.7
784,19,2.9
3635,41,3.4
2468,28,3.7
2376,25,3.3
3910,8,2.0
788,10,2.8
1537,29,2.5
1510,34,2.8
4229,5,2.3
2477,12,4.3
3779,28,4.8
2728,13,2.8
511,5,2.7
2064,21,3.7
1756,5,2.4
1632,11,4.9
1700,9,2.4
2589,36,2.7
619,25,1.8
2408,5,3.8
2222,32,1.9
225,21,3.2
4270,2,4.1
3937,21,2.5
3745,29,4.5
4368,37,3.3
2182,17,1.8
2182,1,3.0
1885,36,1.5
97,35,4.0
3264,13,1.4
4946,10,4.6
3955,10,3.8
3834,33,2.0
4862,31,4.9
423,28,4.7
4720,23,3.9
57,33,1.3
2614,12,4.2
1645,20,3.0
1048,35,3.8
2991,7,1.9
4402,6,1.6
2096,32,2.7
1307,9,4.8
785,14,3.1
371,36,4.2
2497,40,2.8
4522,28,3.0
698,20,3.6
4302,8,2.2
2676,26,1.7
2513,24,3.3
3632,5,2.4
3836,29,1.5
1399,32,4.9
1754,40,3.2
1423,40,1.4
17,40,4.9
3752,7,2.1
3942,38,2.8
4574,31,4.0
3833,16,4.4
66,14,2.8
3045,3,1.9
4417,38,4.1
4198,18,3.4
3973,31,2.2
4438,15,2.3
1329,23,1.4
422,35,1.8
1051,3,2.6
3301,24,3.6
4136,3,1.2
2365,37,3.8
1506,38,2.1
4959,30,3.3
1069,26,3.5
2779,2,4.4
4110,25,2.1
2748,2,1.8
443,8,2.3
1126,36,3.8
4452,4,1.1
3397,6,2.5
1485,16,3.3
7,1,3.8
1121,26,2.3
2896,39,4.9
4207,31,2.0
1517,35,2.1
3424,15,1.4
4400,15,1.8
4902,14,4.9
1050,41,2.4
702,7,1.7
3229,36,4.6
1176,38,3.7
3099,31,4.6
4559,23,1.4
550,2,1.0
485,27,3.6
3736,19,3.7
4625,24,4.1
3606,40,1.4
2651,14,4.7
4334,22,2.6
2275,36,1.4
3373,27,1.1
1693,27,3.1
1252,6,2.5
3664,14,1.1
3600,13,3.0
4544,10,3.9
4621,11,4.6
1012,30,1.9
2171,4,3.8
245,23,3.6
1869,1,4.0
1837,38,2.0
3993,17,1.8
1397,39,1.7
1663,26,2.9
2939,29,1.4
1490,16,3.7
1813,20,1.3
387,11,4.5
4019,19,3.7
3281,1,1.3
4339,1,4.3
3372,2,2.1
1451,7,2.5
3200,14,3.2
983,16,4.8
4714,9,4.4
4374,8,4.8
508,41,4.4
2748,17,1.6
3968,6,3.5
4726,41,3.6
2098,1,3.0
4231,15,2.5
4561,9,4.5
1725,37,2.8
499,14,4.7
3556,7,4.1
4131,32,1.0
2183,2,4.3
3774,2,3.4
3119,28,2.3
161,14,4.6
4957,34,4.3
2354,23,2.9
3018,32,3.6
3217,6,4.4
4614,40,3.2
1077,15,3.6
2878,40,2.2
1621,27,2.1
4204,6,4.1
4728,1,4.4
1019,21,3.9
1351,8,1.4
2457,25,1.0
1363,1,1.6
3191,9,1.3
3794,18,4.8
4649,24,4.1
1372,21,3.7
1048,9,1.7
1739,9,4.5
3400,18,1.2
2709,31,1.6
3249,28,2.1
289,27,4.8
3196,28,3.0
1354,13,1.2
3500,27,5.0
4534,4,1.8
4773,14,3.2
682,41,2.9
4537,3,2.9
1165,26,3.0
68,21,4.4
254,2,1.0
3259,34,2.6
481,25,3.8
1209,19,4.4
4976,22,3.6
173,33,2.4
3929,34,2.5
3060,26,3.4
4681,32,3.8
4671,17,2.2
4535,26,1.8
4096,37,2.7
1691,17,3.4
4888,2,4.8
3000,29,3.2
3520,29,3.9
3366,40,4.9
4884,32,3.0
2733,31,1.5
4010,5,1.4
2524,13,3.6
4496,3,3.6
332,39,2.6
4036,17,4.7
1829,2,2.0
2145,5,3.8
1922,39,1.8
1091,6,4.1
2630,31,1.7
1848,6,2.0
3677,16,1.2
2297,17,3.8
1244,10,1.7
4175,41,2.9
4215,10,2.8
1350,12,1.9
2548,21,3.5
250,37,3.3
4969,39,4.7
2151,9,1.0
1742,13,4.7
2366,1,3.7
4163,37,2.3
2003,36,4.6
4988,17,3.5
1888,15,3.5
275,38,3.4
3514,22,1.4
3684,31,5.0
2252,9,4.9
3265,35,1.6
3821,17,2.7
3044,37,3.5
3847,25,2.9
781,17,4.1
1960,6,1.9
2720,1,4.4
1460,41,4.8
4419,27,1.7
2457,12,1.9
2969,14,1.4
125,16,1.6
2362,1,4.4
74,33,4.5
4613,9,2.4
3545,40,4.4
4847,30,3.6
1660,28,4.6
651,4,5.0
1655,41,4.0
4559,3,3.6
83,31,4.9
2424,18,2.6
4803,25,4.5
2711,31,4.3
200,1,4.5
4146,19,4.2
4645,16,2.4
4416,23,1.6
4357,29,1.0
4757,12,2.1
3071,16,3.1
893,9,1.1
365,30,4.8
34,25,1.4
4750,16,1.9
2587,5,1.1
568,8,5.0
3139,33,2.5
864,41,1.1
3042,33,3.4
2404,15,3.5
2969,9,4.2
812,34,3.3
2798,6,1.6
3506,41,2.0
4349,11,2.0
1129,31,2.3
1141,19,2.4
893,5,1.3
845,25,1.0
4617,8,1.9
665,19,4.1
1892,13,3.5
46,38,1.5
2656,28,1.4
622,34,4.2
188,38,2.5
920,39,4.0
970,11,3.8
4665,1,2.9
3828,2,4.6
872,24,3.4
339,39,2.2
3046,1,1.2
3177,36,1.3
219,4,2.3
2610,36,3.7
1951,3,4.9
4365,40,2.4
132,17,4.2
1268,15,1.1
1392,18,1.6
4166,29,4.2
1769,1,2.2
503,11,2.6
2311,39,3.4
450,2,2.0
1982,14,3.5
302,16,3.1
4195,23,4.1
2704,39,3.3
965,40,3.4
206,16,3.4
1322,20,4.0
4834,34,2.3
2986,37,3.7
1799,37,3.6
1535,38,3.0
2213,8,3.5
2661,19,2.9
3501,1,1.4
2038,14,4.1
494,36,2.4
3749,25,1.8
371,11,1.4
1753,23,3.3
4258,11,4.3
3503,3,4.9
4767,32,1.6
4885,26,3.5
4461,40,1.2
2763,5,1.4
4420,13,2.0
904,33,3.1
4233,30,4.6
2812,10,1.3
480,10,1.5
3713,19,3.4
772,13,4.3
3425,37,4.1
4723,40,3.8
48,3,2.9
2698,22,3.8
1791,10,4.4
3938,19,1.6
3194,31,1.3
343,20,2.6
2285,29,2.2
760,40,3.4
4508,4,1.1
4014,13,1.1
1719,8,4.5
561,15,4.3
2697,40,4.1
1307,37,3.4
4496,3,4.8
4920,1,2.6
882,8,2.7
4360,5,4.1
2354,31,2.9
1043,24,4.0
1253,2,3.9
750,20,2.9
1030,13,4.9
4380,21,4.0
3999,15,3.1
3817,29,2.7
1224,11,2.3
3434,40,3.6
1241,19,1.4
4677,41,2.4
174,9,2.2
4354,12,3.1
1122,14,3.9
2351,35,2.6
2150,14,3.0
1817,33,3.8
908,11,3.1
1246,8,1.2
2028,12,2.1
228,36,4.4
446,22,3.0
1055,16,4.7
1579,8,3.4
2605,8,5.0
4564,41,1.7
3008,27,3.0
1087,3,4.6
3364,1,2.6
1300,11,3.5
2061,40,2.4
853,33,2.6
4653,2,3.8
1499,1,1.2
343,6,4.2
661,5,3.3
896,17,1.3
4810,9,3.1
1724,39,1.6
1105,15,3.5
184,18,4.3
59,34,1.9
722,7,2.5
3158,29,1.9
2986,7,4.6
2529,14,3.2
1770,29,4.0
2725,5,4.1
4693,31,4.3
1973,37,2.8
2359,5,4.0
4166,32,4.7
1450,11,1.3
1412,20,1.5
3407,27,4.4
1881,37,1.4
2944,31,3.8
4930,1,2.4
1056,1,1.4
2148,10,1.3
4394,15,1.2
2917,25,4.5
2338,13,3.5
3007,37,4.7
597,31,2.1
4632,4,4.6
2349,32,2.5
4759,33,4.9
4178,5,4.0
3516,15,4.9
1679,17,2.1
365,40,3.8
552,41,1.7
234,24,2.9
2000,9,3.2
2475,22,1.1
2780,29,3.6
2512,37,2.7
3179,26,2.7
133,1,1.4
3806,24,1.4
4598,5,3.6
1706,28,1.6
4178,17,3.6
3643,29,1.8
2848,22,4.9
373,25,3.3
4372,37,4.3
1019,17,1.4
2870,20,2.1
61,20,3.7
3536,26,3.5
1716,9,1.4
4543,29,3.7
3823,26,3.2
73,20,1.3
4766,1,1.5
1286,12,2.5
886,14,2.7
798,13,1.8
1675,9,4.4
3508,37,3.0
4328,6,4.5
784,33,2.6
3557,19,3.3
1896,40,3.9
201,11,4.2
1292,37,2.9
2632,37,4.3
552,9,4.1
2997,10,4.9
2850,36,3.6
1014,26,2.6
1796,20,2.7
3711,9,1.7
4108,18,3.8
4520,34,1.5
4697,7,2.2
2406,35,2.6
1364,41,2.7
3244,3,1.3
3137,41,3.1
2786,9,2.5
2757,14,3.7
41,23,4.9
1921,35,2.7
3433,39,2.8
1522,34,3.0
3908,5,2.3
699,10,1.3
729,36,1.5
665,15,4.1
4218,22,2.6
108,41,3.5
3113,22,3.6
1160,16,2.8
2639,39,2.2
153,19,1.8
4572,29,2.2
100,40,3.0
3073,27,4.9
4276,39,3.4
1534,9,2.1
1929,14,1.2
911,16,2.6
1168,11,3.6
3137,33,3.6
818,38,4.0
329,33,4.9
2009,11,4.5
41,22,2.8
4175,25,1.8
403,22,3.6
3779,12,3.6
2096,15,1.2
3643,24,4.4
2480,25,1.9
4861,10,3.7
1616,23,3.0
692,34,1.1
742,21,1.9
2931,40,2.3
1328,33,3.6
1141,34,4.6
1989,28,2.8
2931,35,2.6
540,21,3.3
2548,6,2.7
3604,32,2.2
924,16,1.1
859,17,2.9
4291,34,3.0
2486,31,2.3
4893,26,1.2
1198,26,3.8
2437,25,3.5
695,25,3.2
3466,6,4.7
3700,29,1.1
1666,7,1.7
2694,8,2.0
4921,30,2.1
4924,25,4.1
1266,14,2.3
171,32,4.4
1307,37,2.6
598,29,1.4
4975,17,4.3
4471,12,1.0
3426,31,2.5
3323,38,3.3
465,31,2.0
3465,23,4.0
1560,38,1.1
2621,26,1.9
1824,20,3.3
2108,26,4.4
56,37,2.9
4241,14,4.2
3361,18,3.3
4291,34,2.7
3877,30,1.8
3935,22,2.4
1442,9,2.7
2300,20,4.5
4208,33,4.9
4830,27,2.2
1142,38,4.5
4299,13,1.7
1052,30,3.1
3790,12,1.6
3380,15,3.1
28,29,3.5
2266,28,4.1
3383,17,2.6
2507,31,3.5
4423,33,1.7
3241,24,2.8
248,8,3.9
999,22,1.7
3969,11,3.0
1472,16,3.6
2020,3,2.1
2025,13,3.0
2429,4,3.0
847,40,4.8
2328,11,2.6
502,16,3.7
2161,30,3.2
1694,14,2.0
2152,35,3.4
4341,23,1.5
3748,31,4.2
2588,15,3.1
955,5,1.1
4576,8,1.7
1747,13,4.7
2692,34,1.7
2896,29,2.8
2081,5,4.5
2505,5,1.2
4778,35,2.2
3522,21,1.6
971,12,4.3
3305,33,2.7
4126,8,1.3
2857,34,3.1
234,28,2.0
2405,20,3.3
1920,30,3.5
1683,30,3.6
2648,10,3.4
3293,1,2.0
3032,20,2.0
4081,24,4.6
1735,27,3.8
396,29,4.7
2104,28,3.2
4054,4,2.0
913,6,1.2
490,1,3.3
1135,34,4.6
528,4,1.9
4138,34,4.9
308,34,4.5
3005,1,2.3
1447,18,4.3
2235,1,3.6
2417,14,3.8
4431,24,1.7
768,10,1.8
449,3,4.5
1901,13,3.8
1060,33,2.2
1395,29,2.2
2221,8,2.3
4541,1,1.8
4934,37,2.3
3685,40,3.0
511,30,1.2
4958,37,1.0
2866,26,4.2
2119,2,1.9
4380,1,2.4
777,26,3.9
3737,24,3.5
4934,9,3.3
2366,22,4.3
4847,32,3.0
758,19,2.1
2298,5,4.4
3811,32,4.0
4894,34,3.4
1773,13,2.8
4545,26,4.6
2720,37,2.4
2386,3,1.5
1208,11,2.5
2319,19,4.1
461,31,4.0
2726,3,3.0
4083,25,4.4
1361,39,4.2
1175,26,3.0
2558,25,1.2
661,41,2.7
3820,16,4.2
2089,16,4.4
1281,39,4.2
2469,13,3.3
4405,34,3.5
59,32,2.1
1931,34,1.5
4570,40,1.6
180,35,4.7
1936,38,1.9
3335,22,4.4
2629,34,3.5
4745,39,3.3
4499,29,1.7
4794,41,1.5
2159,14,4.7
4764,5,2.3
4299,2,4.8
1378,30,2.5
2900,36,1.4
2279,6,2.6
4634,24,1.9
3614,29,4.8
1554,31,4.8
3542,7,4.0
1350,29,4.9
1134,19,1.8
4502,28,1.2
3033,38,4.5
3125,11,2.5
96,23,1.8
1320,12,1.1
4132,3,3.2
2094,26,4.5
1277,2,3.3
4989,5,3.4
1842,32,3.7
1321,11,3.2
843,13,4.2
311,7,4.2
2917,35,4.1
4900,16,2.9
2568,4,2.8
2117,29,2.8
3798,14,4.0
438,31,4.8
3649,15,3.4
1798,13,1.5
1191,30,1.8
3333,27,2.6
4695,5,3.2
4986,12,4.9
1303,30,3.9
4837,31,1.1
465,39,3.1
4132,38,2.5
2174,7,4.2
1018,6,3.6
1222,20,2.6
4902,12,4.1
330,3,2.2
682,19,2.0
4833,27,2.5
4979,19,4.7
1305,5,2.6
3198,37,3.1
678,8,4.8
3733,3,2.1
604,29,4.5
3523,5,2.3
1524,31,1.2
4662,1,4.6
3094,12,3.5
3231,8,1.3
3269,7,2.3
1976,2,4.6
2110,24,4.3
1757,34,3.3
1858,9,5.0
1841,35,4.2
1631,26,2.3
2078,33,4.7
4323,2,4.0
2889,24,3.6
1217,22,2.6
2712,24,3.1
3005,20,3.4
4373,14,1.1
4400,18,3.2
1937,1,2.2
574,20,4.3
2183,2,1.2
3409,33,3.5
3559,20,4.6
3433,31,4.5
3604,17,2.4
4686,4,1.3
3215,21,3.5
3101,3,3.2
2532,33,4.6
3608,27,2.7
2465,31,4.2
1795,30,2.6
3237,16,4.6
4783,33,2.0
3600,41,1.8
546,9,2.4
3508,13,3.0
2427,41,4.5
1284,1,4.5
3362,7,5.0
812,3,3.8
1770,31,3.8
3552,3,3.0
281,9,4.1
4249,35,5.0
1364,36,5.0
3004,40,4.1
870,10,4.8
527,32,2.0
3709,21,2.0
3746,34,3.7
3411,32,3.6
4178,27,4.4
1920,40,3.8
3279,4,1.8
1977,40,4.5
3348,3,2.2
1584,40,4.7
2248,35,2.2
1853,8,1.9
3098,40,4.6
2411,18,1.4
3842,4,3.7
1722,39,3.3
1605,6,3.8
838,16,2.3
4806,17,3.1
4817,13,1.7
4487,9,3.8
2560,29,4.1
3365,40,2.0
2054,36,4.9
389,40,3.5
1651,27,2.2
3746,15,1.2
4822,11,4.7
1735,31,2.4
2899,3,4.4
359,26,4.8
206,30,2.1
4953,21,4.7
2391,15,4.8
250,31,1.1
